,open,high,low,close,volume
2022-03-29,2863.21,2883.25,2849.68,2865.0,1433921.0
2022-03-28,2813.69,2839.53,2796.5627,2839.0,1188654.0
2022-03-25,2835.08,2839.19,2793.99,2830.43,946137.0
2022-03-24,2785.45,2827.93,2760.7876,2826.24,1027236.0
2022-03-23,2782.77,2800.5,2763.33,2770.07,1265116.0
2022-03-22,2730.0,2830.0,2730.0,2805.55,1485315.0
2022-03-21,2736.95,2751.65,2692.23,2729.57,1311843.0
2022-03-18,2677.68,2738.27,2658.64,2736.03,2274522.0
2022-03-17,2666.42,2694.7899,2654.38,2692.01,1199719.0
2022-03-16,2620.0,2675.42,2584.02,2673.81,1602910.0
2022-03-15,2554.83,2610.345,2531.36,2593.21,1514630.0
2022-03-14,2611.46,2620.52,2528.26,2534.82,1512693.0
2022-03-11,2679.99,2684.0,2605.93,2609.51,1329990.0
2022-03-10,2629.25,2670.77,2628.02,2653.64,1213260.0
2022-03-09,2628.0,2683.97,2601.76,2677.32,1612872.0
2022-03-08,2525.01,2624.93,2517.215,2545.57,1762478.0
2022-03-07,2638.08,2638.08,2528.2,2529.29,1958895.0
2022-03-04,2667.65,2683.98,2608.17,2642.44,1223612.0
2022-03-03,2719.57,2734.2759,2668.62,2686.16,988965.0
2022-03-02,2692.165,2712.31,2668.65,2695.03,1198337.0
2022-03-01,2689.6,2722.22,2667.57,2683.36,1231996.0
2022-02-28,2665.69,2712.81,2656.505,2697.82,1483784.0
2022-02-25,2670.51,2707.78,2635.3,2690.39,1311793.0
